ITTER107;Territorio;TIPO_DATO7;Indicatori;Correzione;TIPO_ALLOGGIO2;Tipologia di esercizio;ISO;Paese di residenza dei clienti;TIME;Seleziona periodo;Value
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-11;nov-18;9655
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2018-12;dic-18;9221
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019;2019;211244
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-01;gen-19;8837
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-02;feb-19;10339
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-03;mar-19;11623
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-04;apr-19;12761
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-05;mag-19;13898
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-06;giu-19;22992
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-07;lug-19;31561
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-08;ago-19;41230
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-09;set-19;22123
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-10;ott-19;12958
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-11;nov-19;11879
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2019-12;dic-19;11043
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020;2020;125653
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-01;gen-20;9595
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-02;feb-20;9689
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-03;mar-20;3702
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-04;apr-20;1898
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-05;mag-20;2101
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-06;giu-20;8213
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-07;lug-20;19484
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-08;ago-20;35341
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-09;set-20;14786
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-10;ott-20;9108
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-11;nov-20;6553
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2020-12;dic-20;5183
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021;2021;151508
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-01;gen-21;3827
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-02;feb-21;4079
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-03;mar-21;5003
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-04;apr-21;2908
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-05;mag-21;5998
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-06;giu-21;16054
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-07;lug-21;29490
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-08;ago-21;41444
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-09;set-21;18633
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-10;ott-21;10387
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-11;nov-21;6632
ITG27;Cagliari;NI;presenze;dati grezzi;OTHER;esercizi extra-alberghieri;IT;Italia;2021-12;dic-21;7053
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016;2016;1554087
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-01;gen-16;35868
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-02;feb-16;41587
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-03;mar-16;55021
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-04;apr-16;72929
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-05;mag-16;98023
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-06;giu-16;229584
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-07;lug-16;298528
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-08;ago-16;373188
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-09;set-16;189621
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-10;ott-16;71121
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-11;nov-16;42750
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2016-12;dic-16;45867
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017;2017;1603118
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-01;gen-17;37459
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-02;feb-17;41661
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-03;mar-17;51000
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-04;apr-17;90873
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-05;mag-17;111132
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-06;giu-17;246541
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-07;lug-17;294946
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-08;ago-17;364807
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-09;set-17;194326
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-10;ott-17;73582
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-11;nov-17;49131
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2017-12;dic-17;47660
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018;2018;1629624
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-01;gen-18;38584
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-02;feb-18;42901
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-03;mar-18;54593
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-04;apr-18;88845
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-05;mag-18;111456
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-06;giu-18;262307
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-07;lug-18;293232
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-08;ago-18;363674
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-09;set-18;207370
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-10;ott-18;70229
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-11;nov-18;48407
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2018-12;dic-18;48026
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019;2019;1705190
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-01;gen-19;36478
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-02;feb-19;40965
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-03;mar-19;55788
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-04;apr-19;93947
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-05;mag-19;108078
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-06;giu-19;268427
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-07;lug-19;310832
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-08;ago-19;399514
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-09;set-19;211180
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-10;ott-19;77758
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-11;nov-19;51729
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2019-12;dic-19;50494
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020;2020;1099327
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-01;gen-20;42763
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-02;feb-20;46720
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-03;mar-20;10577
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-04;apr-20;1278
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-05;mag-20;6387
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-06;giu-20;69370
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-07;lug-20;249484
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-08;ago-20;417062
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-09;set-20;165048
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-10;ott-20;51160
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-11;nov-20;21125
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2020-12;dic-20;18353
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021;2021;1562092
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-01;gen-21;18480
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-02;feb-21;27920
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-03;mar-21;31299
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-04;apr-21;18074
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-05;mag-21;51158
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-06;giu-21;206979
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-07;lug-21;362309
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-08;ago-21;451142
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-09;set-21;232907
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-10;ott-21;82194
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-11;nov-21;39271
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;IT;Italia;2021-12;dic-21;40359
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016;2016;2879495
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-01;gen-16;39440
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-02;feb-16;46551
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-03;mar-16;68301
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-04;apr-16;125586
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-05;mag-16;266240
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-06;giu-16;441555
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-07;lug-16;563320
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-08;ago-16;616766
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-09;set-16;445906
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-10;ott-16;165967
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-11;nov-16;49204
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2016-12;dic-16;50659
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2017;2017;3097366
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2017-01;gen-17;41205
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2017-02;feb-17;46488
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2017-03;mar-17;59253
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2017-04;apr-17;162257
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2017-05;mag-17;289745
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2017-06;giu-17;504863
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2017-07;lug-17;584130
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2017-08;ago-17;626950
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2017-09;set-17;484300
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2017-10;ott-17;188661
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2017-11;nov-17;57121
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2017-12;dic-17;52393
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2018;2018;3280894
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2018-01;gen-18;42702
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2018-02;feb-18;48474
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2018-03;mar-18;74060
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2018-04;apr-18;163490
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2018-05;mag-18;343458
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2018-06;giu-18;535886
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2018-07;lug-18;601096
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2018-08;ago-18;648221
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2018-09;set-18;526598
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2018-10;ott-18;186926
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2018-11;nov-18;55966
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2018-12;dic-18;54017
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2019;2019;3444058
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2019-01;gen-19;41514
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2019-02;feb-19;46693
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2019-03;mar-19;67860
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2019-04;apr-19;186426
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2019-05;mag-19;320931
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2019-06;giu-19;566878
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2019-07;lug-19;636922
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2019-08;ago-19;701056
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2019-09;set-19;534553
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2019-10;ott-19;217581
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2019-11;nov-19;66302
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2019-12;dic-19;57342
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2020;2020;1475520
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2020-01;gen-20;48287
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2020-02;feb-20;53501
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2020-03;mar-20;11841
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2020-04;apr-20;1355
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2020-05;mag-20;6544
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2020-06;giu-20;79190
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2020-07;lug-20;331088
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2020-08;ago-20;530027
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2020-09;set-20;280677
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2020-10;ott-20;91033
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2020-11;nov-20;22660
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2020-12;dic-20;19317
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2021;2021;2466091
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2021-01;gen-21;19310
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2021-02;feb-21;29063
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2021-03;mar-21;33803
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2021-04;apr-21;19398
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2021-05;mag-21;68006
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2021-06;giu-21;297583
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2021-07;lug-21;576954
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2021-08;ago-21;661342
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2021-09;set-21;476228
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2021-10;ott-21;191879
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2021-11;nov-21;48265
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WORLD;Mondo;2021-12;dic-21;44260
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016;2016;1325408
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-01;gen-16;3572
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-02;feb-16;4964
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-03;mar-16;13280
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-04;apr-16;52657
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-05;mag-16;168217
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-06;giu-16;211971
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-07;lug-16;264792
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-08;ago-16;243578
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-09;set-16;256285
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-10;ott-16;94846
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-11;nov-16;6454
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2016-12;dic-16;4792
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2017;2017;1494248
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2017-01;gen-17;3746
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2017-02;feb-17;4827
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2017-03;mar-17;8253
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2017-04;apr-17;71384
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2017-05;mag-17;178613
ITG2;Sardegna;AR;arrivi;dati grezzi;ALL;totale esercizi ricettivi;WRL_X_ITA;Paesi esteri;2017-06;giu-17;258322
